date,XLK,XLF,XLE,XLU,XLB,XLP,XLY,XLI,XLV,SPY
2000-01-21,42.6326238848,12.4845960273,20.3731128348,14.0279739559,15.9380961622,15.2629587013,22.9016330491,19.9775949051,24.4515054294,101.7550062704
2000-01-24,41.2414791562,12.2610580501,19.651754766,13.8367748848,15.5149608659,14.8246311261,22.0454972342,19.4064035223,23.7165822856,98.8709613537
2000-01-25,42.1159129856,12.389592387,19.6097339077,13.5147553965,15.2264595274,14.6414494528,22.1802593532,19.2935755949,23.8850021727,99.9937772566
2000-01-26,40.7406670539,12.8534336897,19.3015809463,13.449345188,15.2264595274,14.7722935051,22.3467302061,19.4487139951,23.7778258809,99.2012242004
2000-01-27,40.3431971314,12.9931449254,18.9093862681,13.3638087614,15.3098043585,15.047066015,22.2833127383,19.5544901771,23.6400277914,98.8049476723
2000-01-28,38.904356012,12.5404805216,18.6922784999,13.2933669984,15.0469475835,14.9227641653,21.403395373,19.0397127581,23.1577344783,95.7227968982
2000-01-31,40.1921585608,12.8869643863,19.1264940364,13.9072166478,14.9571916116,15.1975366751,21.5619390424,19.1736959219,23.0505581865,98.3206096936
2000-02-01,41.0427441949,12.9596142289,19.084473178,13.8065855578,15.2264595274,15.047066015,22.3467302061,19.0397127581,23.3491207137,99.2892856511
2000-02-02,41.3368719376,12.8254914425,19.2035322767,13.7361437947,15.2969820768,15.0797770281,22.1961137202,19.053816249,23.9232794198,99.3773471018
2000-02-03,42.529281705,12.7472531505,18.9724175557,13.7109860222,15.0341253018,14.8704265444,22.2833127383,19.0397127581,24.1376320034,100.8743917635
2000-02-04,43.0221444089,12.6187188136,18.4261463968,13.6405442591,15.0148918793,14.9423907731,22.1961137202,19.1172819582,24.2218419469,100.4560674661
2000-02-07,43.5229565112,12.4845960273,18.6362506887,13.6002918231,14.7263905409,14.8442577339,21.7759729962,18.7858499213,23.8314140268,100.301992334
2000-02-08,43.9204264337,12.624307263,18.4751707316,13.6304811501,14.6879236957,15.0274394071,22.2674583714,18.8634191214,24.0916993069,101.6669448197
2000-02-09,43.3719179407,12.3281194432,17.8588648088,13.6304811501,14.3930112165,14.8965953548,21.9028079317,18.6659702484,23.6629941397,99.5314222339
2000-02-10,44.4053397391,11.987224028,18.2300490577,13.4342505245,14.2776106811,14.3928457535,21.7046283449,18.3486417024,23.4562970055,99.7295929046
2000-02-11,43.2288287686,12.0151662751,18.0129412895,13.1977674628,13.9249979342,14.1180732436,21.3875410061,17.9607957018,23.4716079043,97.7041795387
2000-02-14,43.2526769639,12.1213468143,18.3000838217,13.2178936808,14.1557990049,14.1900374724,21.5064487581,18.2499172659,23.0352472877,98.2765789682
2000-02-15,43.3719179407,12.1381121626,19.0634627488,13.1826727993,14.764857386,14.5040631979,21.554011859,18.5672458119,22.8591719512,99.3883329439
2000-02-16,43.1493347841,11.8866319382,19.1475044656,13.1273256998,14.4250669207,14.3012549168,20.713730411,18.5249353391,22.2161142004,97.9243331655
2000-02-17,44.1191613949,11.7357438036,19.1264940364,13.0518523822,14.3930112165,14.0853622305,20.1191916506,18.6025045392,22.2008033015,97.4179474174
2000-02-18,42.6326238848,11.3166100963,18.5732194011,12.5788862589,13.9570536384,13.9218071652,19.8179586787,18.1935033022,21.5883673484,95.3265203702
2000-02-22,42.529281705,11.4227906355,18.4051359676,12.5235391593,14.3930112165,14.1507842567,19.8655217795,18.4896766118,21.4352583601,95.0843189741
2000-02-23,43.8250336523,11.3780830401,17.9218960963,12.2669298797,14.2327326951,13.8433007338,19.8021043118,18.3486417024,21.7720981343,96.207134877
2000-02-24,44.3655927468,11.143368164,17.7257987573,11.8543424104,13.7262525677,13.5554438187,19.1758568175,18.1793998112,21.6036782472,94.2697829619
2000-02-25,43.944274629,11.0707183214,17.3756249375,11.7939637563,13.5018626378,13.2152492827,19.2472014688,17.8620712653,20.9299986988,93.9285230012
2000-02-28,43.4275637298,11.428379085,17.9008856671,12.1310779081,13.5467406238,13.4703951847,19.9447936143,17.918485229,21.3051157201,95.8989197996
2000-02-29,44.421238536,11.506617377,18.3210942509,12.2166143346,13.450573511,13.4245997664,20.3649343382,18.1159341021,21.5424346519,96.8235650319
2000-03-01,44.8664048492,11.6686824105,18.7763202166,12.749959112,13.3159395531,13.3002979167,20.1271188341,18.0172096655,21.7261654379,97.5280566374
2000-03-02,45.3115711623,11.5960325679,19.1264940364,13.0820417092,13.0210270738,13.3330089298,20.1033372837,18.0806753747,21.6266445955,97.5940703188
2000-03-03,46.5675761174,11.702213107,18.8253445514,13.1977674628,13.4441623701,13.261044701,20.4759149068,18.5742975573,21.9252071226,99.4213778272
2000-03-06,46.4880821329,11.584855669,18.713288929,12.8304639841,13.1236053274,12.9404767729,19.9923567151,18.4967283572,21.4965019554,98.4527018696
2000-03-07,45.2161783809,11.2383718043,20.0019285858,12.679517349,12.7004700311,12.2470032957,19.4374538721,17.7633468288,21.0984185859,96.5483194571
2000-03-08,46.0111182259,11.1098374674,19.6727651952,12.77008533,12.969737947,12.6264510474,19.6673421928,17.9466922109,20.9912422941,96.4272885038
2000-03-09,47.4022629546,11.1657219617,19.7007791008,12.8707164201,12.9505045244,12.9601033807,20.0637013663,18.1370893385,21.4811910566,99.2452549258
2000-03-10,47.497655736,11.2048411077,19.4346469978,12.8707164201,13.0659050598,12.8096327206,19.7941771283,18.1793998112,21.3051157201,98.7168862217
2000-03-13,46.8060580708,11.3166100963,19.1475044656,12.9109688561,13.2646504262,12.6068244395,19.6356334589,17.9043817381,21.1520067318,97.6381010441
2000-03-14,45.7328892802,11.2719025009,19.3926261394,12.8204008751,13.0338493555,12.5348602107,19.6673421928,17.8056573016,21.2055948777,96.2511656024
2000-03-15,44.9379494352,11.9648702303,19.3015809463,12.8958741926,13.8160085396,13.3330089298,20.8564197135,18.5249353391,21.3127711695,98.4967325949
2000-03-16,46.5039809298,12.9819680266,20.1349946373,13.5046922875,14.6879236957,14.0657356227,22.4180748574,19.5544901771,22.4151558851,103.0979109868
2000-03-17,47.6009979158,12.9958145277,19.5231709394,13.5031199268,14.1394005888,13.8422088402,22.4536195553,19.4962491061,22.4381222334,103.7774769748
2000-03-20,47.4022629546,12.7490230563,19.2139486495,13.4473638009,14.312929596,13.7240676552,22.2391704121,19.6093118048,22.87448285,103.247774838
2000-03-21,48.6423691127,13.2145615137,19.8323932293,13.3611952428,14.480031603,13.9800402226,22.4853897988,20.0262305063,23.0122809395,105.3665833853
2000-03-22,49.4850053483,13.3323483524,19.6777820844,13.0520021815,14.1072655875,13.8684624368,22.3900790684,19.9414334822,23.6017505444,106.0066076456
2000-03-23,50.4309837638,13.7922779127,19.6566987464,13.2750266847,14.5443016057,13.7503212518,22.4536195553,20.4078171144,23.6936159373,107.8164232798
2000-03-24,50.8602512801,13.9549359279,19.6988654223,13.148308217,14.4736046027,13.5074754827,22.5251026031,20.5279462317,23.9003130715,108.4565125168
2000-03-27,51.2736199995,13.4950063676,19.7691432155,13.3307828106,14.4093346001,13.3302637053,22.4615621162,20.2735551597,23.7318931844,107.3088245537
2000-03-28,50.0335138414,13.6015754121,19.6777820844,13.2648892073,14.1394005888,13.4877852852,22.5409877248,20.2170238103,23.7548595327,106.6908387274
2000-03-29,48.5628751282,13.4950063676,20.7108656438,13.5031199268,14.4286156009,13.8159552435,22.985771133,20.4714148824,23.3950534102,106.8011608508
2000-03-30,47.251224384,13.523050853,20.7108656438,13.4727074945,14.8206626172,13.9997304201,23.4940950282,20.6056768371,23.0658690854,105.0134486274
2000-03-31,48.1415570104,13.6127932062,20.5984211747,13.5487385752,14.8142356169,13.9275330293,23.2478756415,20.6339425117,23.4792633537,106.2052784353
2000-04-03,46.1065110073,14.2690341642,20.9498101405,13.639975872,15.296260637,14.5641827484,23.9388784364,20.7258059544,23.4716079043,106.8232642616
2000-04-04,45.6613446941,13.6969266624,20.6897823059,13.8275192043,15.1548666311,14.9711134966,23.6450036845,20.4926141384,23.2036671748,106.0287110563
2000-04-05,45.9554724367,13.5903576179,20.0713377261,14.0099937979,15.032753626,14.7676481225,23.676773928,20.414883533,23.0505581865,105.3665833853
2000-04-06,46.5516773205,13.741797839,20.5984211747,14.096162356,14.9427756223,14.4985487567,23.9309358756,20.5915439997,23.4945742526,106.2824729871
2000-04-07,48.1415570104,13.4613529851,20.2821711055,14.0556124463,14.7049766124,14.3147735801,23.9309358756,20.9024664211,23.5558178479,106.9556897958
2000-04-10,46.4085881484,13.8483668835,19.9870043743,14.025200014,15.0648886274,14.6757605342,24.4869151359,20.9377985145,23.3950534102,106.5363097824
2000-04-11,45.2638747716,13.9325003396,20.3383933401,14.3901492012,15.4248006423,14.9317331016,24.6616514748,21.1851231679,23.6017505444,106.2273168693
2000-04-12,42.3305467438,14.0839405607,20.514087823,14.516867669,15.8297016592,15.1089448791,24.6060535488,20.8106029785,23.1730453772,103.3139551167
2000-04-13,41.5197081019,13.7137533536,20.4719211471,14.5320738851,15.3862386407,15.0039304925,24.1533275797,20.8671343278,22.5835757723,101.8793776511
2000-04-14,39.3495223252,12.6031917323,20.0291710502,14.0049250592,14.5443016057,14.2622663868,22.2391704121,19.4962491061,21.2209057765,96.052654146
2000-04-17,41.4879105081,12.7097607768,19.5442542774,13.7869692946,14.5635826065,14.6757605342,22.2629980946,19.9767655756,21.396981113,99.4074343459
2000-04-18,43.8488818476,13.2145615137,19.6426431878,13.8275192043,14.287221595,14.7676481225,22.7395517463,20.0544961809,21.9864507179,102.0338416193
2000-04-19,42.4020913298,13.0406857043,20.0713377261,13.9542376721,14.1072655875,14.9448599,22.9063455244,20.1251603676,22.560609424,101.0848244459
2000-04-20,42.0364190011,13.2874771757,20.1064766226,14.0049250592,14.4607506022,14.9317331016,23.2081628372,20.2947544157,22.652474817,101.570384738
2000-04-24,40.7406670539,13.6015754121,20.3243377814,14.3850804625,14.4928856035,15.3452272491,23.4543822239,20.3159536717,22.3309459416,100.4668386196
2000-04-25,43.1016383934,14.0222426928,20.359476678,14.8108545143,14.5121666043,15.2730298583,23.8753379495,21.3759164719,22.8974491982,104.6382104588
2000-04-26,42.2828503531,13.741797839,20.6195045127,14.780442082,14.2615135939,15.0958180808,23.8515102669,21.0579276319,23.1347681301,103.457394924
2000-04-27,43.5945010972,13.4613529851,20.9076434646,14.445905327,14.2100975918,15.0958180808,23.3590714935,21.0791268879,22.9893145912,103.1153493038
2000-04-28,43.7216914724,13.741797839,20.2962266642,14.4357678496,14.3193565963,14.6626337359,22.7633794289,20.9377985145,23.2036671748,102.4752600667
2000-05-01,44.3417445515,13.4333084997,20.6195045127,14.4357678496,14.3000755955,14.8529723117,23.4543822239,21.4183149839,23.280221669,103.8657606643
2000-05-02,43.5229565112,13.304303867,20.9216990233,13.9136877624,14.743538614,14.8923527067,23.2955310066,21.1992560052,22.8132392547,101.7910939617
2000-05-03,41.6389490787,13.0687301897,20.380560016,13.9643751495,14.4993126038,14.8923527067,22.1915150469,20.4926141384,22.1778369533,99.4074343459
2000-05-04,41.3368719376,12.866809895,20.9076434646,13.9390314559,14.6535606102,14.8923527067,21.8261572473,20.5279462317,22.1089379086,100.1578457064
2000-05-05,42.4656865174,12.9509433511,21.1255046234,13.9694438882,14.6407066097,15.2402128624,22.1041468774,20.8883335838,22.0783161109,101.3717139483
2000-05-08,40.9632502104,13.2089526167,21.3925602374,14.0657499237,14.5635826065,15.5552560224,22.0406063905,20.8812671651,22.1319042568,100.6102777206
2000-05-09,40.2080573577,13.1696903371,21.3995880168,14.0201312753,14.8206626172,15.6274534132,22.2629980946,20.7116731171,21.9711398191,99.8047109485
2000-05-10,38.2604547376,12.8219387183,21.4698658099,14.288774427,14.6407066097,15.5290024257,22.2629980946,20.5067469757,21.9405180215,97.553476867
2000-05-11,39.3336235283,13.2089526167,22.1375048449,14.5016614529,14.8335166177,15.5093122282,22.4615621162,21.0084627012,21.9175516732,99.7826075378
2000-05-12,39.8503344275,13.3547839407,22.2148104174,14.2735682109,14.8849326199,15.2992834549,22.7872071115,21.2628537732,22.3003241439,100.8641152222
2000-05-15,40.5896284833,13.9549359279,22.6786438522,14.5472801013,15.1420126306,15.6799606065,22.8586901593,21.6161747067,22.6677857158,102.6076856009
2000-05-16,41.8058864461,13.8708024718,22.2358937553,14.4864552367,14.9813376239,15.6077632157,23.0334264982,21.821100848,22.966348243,103.6009095959
2000-05-17,41.2096815624,13.6352287945,22.3483382244,14.2634307334,15.0263266257,15.660270409,22.4853897988,21.672706056,22.7060629629,102.5194019114
2000-05-18,40.1683103655,13.814713501,22.3131993278,14.3850804625,14.9042136207,15.6274534132,22.9381157679,21.5737761946,22.6830966146,101.2613918248
2000-05-19,38.6022788709,13.5679220296,22.3553660037,14.1113685721,14.9427756223,15.739031199,22.3503662641,20.9801970265,22.0783161109,99.6722854143
2000-05-22,38.427392105,13.741797839,22.1726437415,14.2076746076,14.8656516191,15.6930874049,22.0167787079,20.6127432557,21.8333417297,98.9218740538
2000-05-23,36.5672328679,13.8315401922,22.0812826104,13.9491689333,14.6535606102,15.6077632157,21.9135254167,20.5279462317,21.6496109437,97.4651931775
2000-05-24,38.0060739872,14.0054160016,22.1234492863,14.1823309141,14.5892906075,15.9490599723,21.5163973737,20.8247358158,21.7950644826,99.054299588
2000-05-25,37.3860209082,13.6520554858,21.7017825273,13.9491689333,14.0622765856,15.9031161782,21.3178333521,20.4502156264,21.6266445955,97.3548060773
2000-05-26,37.5132112833,13.6015754121,21.7088103067,14.2228808238,13.8373315762,15.9556233715,20.8730499439,20.3371529277,21.4582247084,97.4651931775
2000-05-30,39.9457272089,13.8820202659,22.0180325966,14.3293243367,13.9915795827,15.8637357832,21.0319011611,20.7046066984,22.3462568404,100.6434059985
2000-05-31,39.1746355593,14.0502871782,22.6786438522,14.4053554174,13.8694665776,15.7127776024,21.5322824954,20.8459350718,22.5835757723,100.8641152222
2000-06-01,40.9394020151,14.5158256356,22.4678104728,14.5117989303,13.9080285792,15.7521579973,21.6911337126,21.0084627012,22.4381222334,102.6297890117
2000-06-02,42.7995612523,15.1103687258,21.7017825273,14.4611115432,14.1394005888,15.2073958666,22.2868257772,21.1639239119,22.9893145912,104.4175012351
2000-06-05,42.9267516275,14.7682260041,21.3925602374,14.1316435269,14.0172875837,15.1877056691,22.1676873643,21.1356582372,22.9204155465,103.909902509
2000-06-06,42.3305467438,14.4429099736,22.228865976,14.4611115432,14.0365685845,15.2402128624,21.4607994476,20.9801970265,22.7290293111,103.4463806509
2000-06-07,43.1254865887,14.6560480626,21.9407270241,14.516867669,13.7409265722,15.4042978416,21.4607994476,20.8812671651,22.6677857158,104.1636644398
2000-06-08,42.9267516275,14.4092565912,21.9477548034,14.6030362271,13.7152185711,15.4042978416,21.2463503044,20.5491454877,22.4917103793,103.755373564
2000-06-09,43.0300938073,14.1624651198,21.9055881275,14.7855108207,13.6959375703,15.5749462199,20.8968776265,20.6268760931,22.8208947041,103.5346643404
2000-06-12,42.1318117825,14.2858608555,22.4045604589,14.7246859562,13.7794885738,15.5552560224,20.3806111705,20.6480753491,22.6065421205,102.3207960985
2000-06-13,43.0300938073,14.2690341642,22.4045604589,15.0389477563,13.3874415575,15.7324677998,20.7777392136,20.7328723731,22.3003241439,104.2409338561
2000-06-14,42.2351539624,14.5158256356,22.3694215623,14.9781228917,13.7409265722,15.935933174,20.8492222613,20.6904738611,22.6830966146,104.4175012351
2000-06-15,43.077790198,14.1736829139,22.0531714931,14.8970230723,13.7409265722,16.2312861364,20.8015668961,20.8883335838,23.3261543654,104.6382104588
2000-06-16,43.2288287686,13.510347262,22.4191782399,14.7303862597,13.804896434,15.9337882551,20.5636061842,20.5214168609,23.0658690854,103.7807342898
2000-06-19,44.5881759034,13.8649938776,22.2285269604,14.9704445656,13.3593689064,15.9666821202,20.5397320284,20.3160610676,23.2036671748,105.1081369782
2000-06-20,44.7153662786,13.6848559141,22.1084872659,14.8121082362,13.1140059202,15.6837948804,20.0940811204,19.6858312192,23.1730453772,104.7320721154
2000-06-21,45.1128362011,13.5835283097,22.5109733004,14.858076848,13.055893634,15.9929972123,19.9587942376,19.763724796,23.0658690854,104.6878253592
2000-06-22,43.7216914724,13.5722696869,21.9107748278,14.7661396244,13.055893634,15.6443222422,19.8712556664,19.3317695066,23.0122809395,103.0949421331
2000-06-23,42.7916118538,13.4765713938,22.1861600094,14.8121082362,13.0623505547,15.8285278868,19.9985844973,19.5371252999,22.5835757723,102.2100070075
2000-06-26,43.077790198,13.6848559141,22.0096310469,14.7661396244,12.765332203,16.0390486235,19.9985844973,20.0044867605,22.3692231887,103.5262942027
2000-06-27,42.6564720802,13.8199593867,21.8542855598,14.3677449891,13.2754289374,16.2824632252,20.5636061842,20.0965428058,22.3232904922,102.7630588954
2000-06-28,43.077790198,13.7130024709,21.6706954388,14.4852203303,13.2496012547,16.2824632252,20.4919837169,20.3443860046,22.2237696498,103.0506953768
2000-06-29,42.2351539624,13.7017438482,21.7130623898,14.2553772715,13.0042382685,16.4271962317,20.141829432,19.990324292,22.560609424,102.0772667386
2000-06-30,43.077790198,13.369614478,21.4235548913,13.9182741185,12.681392234,16.5982443302,20.364654886,20.0257304633,22.6295084687,102.8515524079
2000-07-03,43.3719179407,13.6173041778,21.5577169028,14.3319916244,13.0365228719,16.6311381953,20.6431867035,20.2948173648,22.5835757723,104.2674486089
2000-07-05,41.980773212,13.7636662732,20.6680109317,14.4596822126,13.0946351581,16.6706108334,20.8898863133,20.1177865085,22.7290293111,102.3869940326
2000-07-06,42.6326238848,13.870623189,20.8727845282,14.4750050832,12.7524183616,16.6969259255,21.0410893,20.0611366345,22.6830966146,103.1834356456
2000-07-07,43.32422155,14.1070542661,20.9716407472,14.6282337891,12.6943060754,16.5785080111,22.0597199469,20.160273914,22.87448285,104.8426564405
2000-07-10,42.8552070414,14.1464594456,21.0704969663,14.6282337891,12.8750998547,16.7363985636,22.3860000759,20.1815176168,22.6830966146,104.6656694154
2000-07-11,42.5054335097,14.2140111819,21.8260409258,14.4954355774,13.5595334478,16.7429773366,22.5451611145,20.5709855006,22.430466784,104.8869031968
2000-07-12,43.5945010972,14.4166663908,21.5365334273,14.5567270597,13.4885073202,16.4074599126,22.6088255299,20.6488790774,22.8438610523,105.5727604848
2000-07-13,44.4450867313,14.2759336068,21.2046589778,14.6231261656,13.6434734167,16.1574665378,22.1870487777,20.8117474652,22.9204155465,106.0373188601
2000-07-14,45.2638747716,14.5123646839,21.1834755023,14.4188212244,13.3658258271,15.9732608933,22.4576225433,21.0241844927,23.280221669,107.0771501983
2000-07-17,45.6374964988,14.2421577387,20.9080903207,14.3013458832,13.159204365,16.0587849425,22.3302937124,21.144565475,22.9893145912,106.9001631732
2000-07-18,44.7153662786,14.2646749841,21.0987416003,14.2451620244,12.952582903,16.0785212616,22.3860000759,21.201215349,22.6295084687,106.0262677903
2000-07-19,43.7216914724,14.2140111819,21.0422523323,14.3881754832,12.952582903,16.0982575806,22.0995102065,21.0241844927,22.7749620076,105.1745396782
2000-07-20,44.6438216926,14.5742871089,20.8304175772,14.1583324244,12.8557290926,15.8285278868,22.0358457911,21.2791089258,23.1347681301,106.6346826355
2000-07-21,43.6739950817,14.529252618,20.4349927012,14.3013458832,12.9138413788,15.8745792979,21.9880974795,21.2437027545,22.560609424,104.5550850903
2000-07-24,42.600826291,14.6193215997,20.2231579462,14.2553772715,12.9332121409,16.203517949,21.6379431946,21.087915601,22.3462568404,103.9577213149
2000-07-25,43.32422155,14.6474681565,20.0395678251,14.3728526126,12.7717891237,15.9140519361,21.6856915062,21.1304030065,22.3539122898,104.2896045526
2000-07-26,42.7518648616,14.5742871089,20.2019744707,14.2400544009,12.6943060754,15.9206307091,21.6140690388,20.8683973392,22.1778369533,103.2719291582
2000-07-27,41.5117587035,14.6193215997,20.8939680037,14.183870542,12.8363583306,16.0390486235,21.7891461813,20.7267726542,22.3232904922,102.917955108
2000-07-28,39.9695754043,14.3040801636,20.7456836752,14.0919333185,12.7330475995,16.1706240839,21.1127117673,20.0257304633,22.0783161109,100.5949678376
2000-07-31,40.7883634446,14.5461405521,20.6115216637,14.1327943067,12.7911598857,15.9929972123,20.6909350151,20.3373047703,22.3003241439,101.2365783693
2000-08-01,40.319348936,14.6474681565,20.9928242227,14.4443593421,12.8040737271,16.5324566,20.9933409884,20.4930919239,22.4917103793,101.8560329572
2000-08-02,40.1444621701,14.6249509111,21.3953102573,14.684417648,12.8815567754,16.5192990539,20.9933409884,20.4010358786,22.5835757723,102.3648380888
2000-08-03,40.9155538197,15.0133733949,21.0987416003,14.7099557656,13.0236090306,16.6114018762,20.8898863133,20.4364420499,22.7060629629,103.0727861893
2000-08-04,40.9155538197,15.5931924649,21.1834755023,14.6282337891,12.9009275375,16.4864051888,20.8023477421,20.6913664829,23.1730453772,103.6259032084
2000-08-07,41.7581900554,15.6382269558,21.4588606838,14.9142607068,13.159204365,16.2824632252,21.3594113771,21.3003526285,22.9893145912,104.8648123843
2000-08-08,41.8376840399,15.6382269558,21.5012276348,14.5260813185,13.4820503995,16.3548297284,21.9960555314,21.4844647191,23.0658690854,105.2630331908
2000-08-09,41.980773212,15.5312700399,21.8895913523,14.2911306362,13.4885073202,15.6837948804,21.6140690388,21.6756580439,22.8438610523,104.3780980652
2000-08-10,41.0904405856,15.4468303695,22.0873037904,14.2911306362,13.2883427788,15.9666821202,20.9933409884,21.6190081699,22.8974491982,103.8692278024
2000-08-11,41.2414791562,15.6832614466,22.0661203149,14.4545745891,13.5595334478,16.0785212616,21.2877889097,21.8668513687,23.0352472877,104.3559421214
2000-08-14,42.0841153918,15.8859166556,22.3768112889,14.5414041891,13.5595334478,16.1311514457,21.5583626753,22.0863696305,23.3031880172,105.6833448099
2000-08-15,42.1795081732,15.5931924649,22.2850162284,14.6384490362,13.6434734167,16.0982575806,20.9376346249,21.8102014946,23.1807008266,105.5948512973
2000-08-16,42.457737119,15.5312700399,22.5957072024,14.4750050832,13.720956465,16.1772028569,20.4203612495,21.7747953234,23.1577344783,105.2187864345
2000-08-17,43.0300938073,15.610080399,23.12529409,14.2400544009,13.6693010995,16.1706240839,20.5397320284,21.8172827289,23.0658690854,106.3249553415
2000-08-18,43.077790198,15.4974941718,22.8640312254,14.3166687538,13.430395034,15.9732608933,20.8182638459,21.7535516206,23.0658690854,105.9709812913
2000-08-21,43.2765251593,15.6213390217,22.9487651275,14.4137136009,13.3593689064,16.1377302188,20.3169065744,22.0651259277,23.1347681301,106.5461891229
2000-08-22,43.2765251593,15.7902183625,22.8852147009,14.2400544009,13.2237735719,16.0785212616,20.7148091709,22.0155572879,22.8438610523,106.3692020978
2000-08-23,43.6978432771,15.5875631535,23.478352015,14.347314495,13.1656612857,16.1772028569,20.5954383919,21.9093387742,22.87448285,106.7895137169
2000-08-24,44.103262598,15.5594165967,22.969948603,14.3166687538,13.1850320478,16.0785212616,20.5954383919,22.1430195045,22.8132392547,107.1213969546
2000-08-25,43.9601734259,15.3511320764,23.040560188,14.3013458832,13.1140059202,16.1377302188,20.7784735863,22.242156784,23.1960117254,107.0771501983
2000-08-28,44.3178963561,15.6382269558,23.12529409,14.5567270597,13.0946351581,16.0851000346,20.4442354053,22.5395686226,22.966348243,107.4421639912
2000-08-29,44.3655927468,15.4806062377,23.1464775655,14.4290364715,12.9138413788,15.8416854328,20.3566968341,22.3979439375,23.0735245348,107.4642555117
2000-08-30,44.0714650042,15.6213390217,22.9487651275,14.5720499303,12.9461259823,15.7693189296,20.1179552762,22.18550691,23.2266335231,106.4355396666
2000-08-31,44.9379494352,16.0266494395,22.8640312254,14.684417648,13.0881782375,15.8022127947,19.8314654068,22.3483752978,23.0888354336,107.8514358676
2000-09-01,44.9617976306,15.7620718057,23.0899882975,14.858076848,12.952582903,15.7101099724,20.2293680032,22.5466498568,23.0658690854,107.9620853239
2000-09-05,43.944274629,15.9534683919,23.0899882975,14.9142607068,13.2173166512,15.6574797883,20.4442354053,22.5466498568,22.6065421205,107.0992410108
2000-09-06,42.8313588461,16.0773132418,23.5983917095,15.0981351539,13.4368519547,15.4601165977,20.7386833267,22.6599496048,22.5146767275,105.8824877787
2000-09-07,43.5229565112,15.9478390805,23.492474332,15.0981351539,12.7911598857,15.6048496041,20.5636061842,22.525406154,22.3309459416,106.7895137169
2000-09-08,42.1318117825,16.3081150075,23.2170891505,15.5782517657,12.5716245823,15.5916920581,20.9535507287,22.2634004867,22.3462568404,106.0594748039
2000-09-11,41.0427441949,16.6346150663,23.9514496346,15.9357854127,12.4876846133,15.6640585613,21.3355372213,22.1501007387,22.430466784,105.9045785913
2000-09-12,40.4465393112,16.6064685095,23.9232050006,15.900032048,12.4102015651,15.7890552487,21.3355372213,22.0863696305,22.4151558851,105.130292922
2000-09-13,40.8440092337,16.4995115937,23.520718966,15.7876643304,12.3520892789,15.7890552487,21.3355372213,22.1501007387,22.652474817,105.4068132023
2000-09-14,41.0665923903,16.4375891688,23.4571685395,15.5782517657,12.1260970547,15.6245859232,21.2161664424,22.128857036,22.4151558851,105.9377742777
2000-09-15,40.3590959283,16.1718569631,24.0665302775,15.7219879532,11.9387507923,15.6050232837,21.0300419323,21.5732386123,22.3232904922,103.6261290439
2000-09-18,39.452864505,15.6354301435,24.1090757052,15.6241439404,11.8932822093,15.6248349934,20.60720725,21.3246989969,22.2850132451,102.6723456349
2000-09-19,40.9870984058,15.9685794315,23.4638033848,15.3666596962,11.5685066165,15.644646703,20.2561746836,21.0832605134,22.1395597062,103.6039161443
2000-09-20,41.1381369763,15.7427155074,23.0028945846,15.0937263973,11.4256053556,15.519172542,19.85727404,21.1897774914,21.710854539,102.8387081581
2000-09-21,40.2955007407,15.5620243681,22.8256219691,15.2070194647,11.3866322845,15.9352184442,20.5912512243,21.2607888101,21.9175516732,101.2750225202
