,XLK,XLF,XLE,XLU,XLB,XLP,XLY,XLI,XLV,SPY
2000-04-01,0.24927677365666184,0.0,0.30260997101406073,0.0975229387763849,0.0,0.0,0.0,0.1975668291217043,0.07874836947366443,0.0
2000-05-01,0.22079337356929382,0.0,0.26035577159867,0.29346843771108583,0.002277663013947339,0.1171099863032198,0.0,0.0,0.08399712413629978,0.0
2000-06-01,0.009578313872222556,0.0,0.3134660451001883,0.3125427219617441,0.0,0.18102168664839105,0.0,0.0,0.15195120297661802,0.0
2000-07-01,0.03652061329376895,0.0,0.21211594286746857,0.21646672119468452,0.0,0.35268084698162927,0.0,0.0,0.18221587566244865,0.0
2000-08-01,0.0,0.0,0.07518931778576035,0.15972432619153837,0.0855445339287058,0.34025484738737244,0.034768666955297574,0.0,0.23671972629097063,-0.009983085247061627
2000-09-01,0.06374932428385152,-0.0014110301695978537,0.12202414163509212,0.14274029792186013,0.10250176924401158,0.17824024255419013,0.04261577137594031,0.012282717415990454,0.26128724648308366,0.07596951925557775
2000-10-01,0.07454738967821645,0.04046263869617482,0.14675709585412067,0.11441132173449832,0.0,0.2544408084208156,0.0,0.2052939117311446,0.14789888501486445,0.01618794887016524
2000-11-01,0.01755942133059951,0.0,0.22539545625372068,0.0896621203723097,-3.469446951953614e-18,0.312038062331277,0.0,0.20689591051337325,0.0,0.14844902919871983
2000-12-01,0.0,0.0,0.1455943084004955,0.24640826203418878,0.01352883007101309,0.30471659556963476,0.0,0.1154763676405661,0.0,0.17427563628410167
2001-01-01,0.0,0.0,0.094590003261306,0.28926303051504537,0.032568068090389875,0.3664615735429065,0.009680265470479319,0.0,0.06080399818561065,0.1466330609342621
2001-02-01,0.0,0.07454101098256971,0.11112341756281624,0.3908405191383308,0.03807048363590283,0.17829504873473995,0.05830110370992077,0.0,0.14882841623571985,0.0
2001-03-01,-3.469446951953614e-18,0.002807650416252893,0.14277123686924614,0.25638761245774655,0.022293678940726626,0.2849568751634377,0.05514264920812155,0.0,0.23564029694446853,0.0
2001-04-01,0.0,0.0,0.3072385689759484,0.3716189350749379,0.028588344044477625,0.017475058491285056,0.1055065833685292,0.0,0.1695725100448217,0.0
2001-05-01,0.003909784246267735,0.0,0.21399391755066105,0.370208073615531,0.11872251547186306,0.2486023240691019,0.03874009212998919,0.0,0.0,0.0
